time,PHOT,WTON,HROR,ES_Hydro reservoir,ES_Pumped storage fleet,ES_Waste fleet,ES_Biomass fleet,ES_OCGT fleet Standard,ES_CCGT fleet cogen
2016-11-17 20:00:00,0,0.05003,0.147577229053171,0.86,1,0.3508,0.18,0.96,0.92
2016-11-17 21:00:00,0,0.05316,0.147577229053171,0.86,1,0.3508,0.18,0.96,0.92
2016-11-17 22:00:00,0,0.05772,0.147577229053171,0.86,1,0.3508,0.18,0.96,0.92
2016-11-17 23:00:00,0,0.05997,0.147577229053171,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 00:00:00,0,0.05877,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 01:00:00,0,0.06113,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 02:00:00,0,0.06458,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 03:00:00,0,0.06798,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 04:00:00,0,0.06568,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 05:00:00,0,0.06776,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 06:00:00,0,0.07197,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 07:00:00,0.04352487135506,0.07327,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 08:00:00,0.245926243567753,0.06441,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 09:00:00,0.406518010291595,0.04166,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 10:00:00,0.517367066895369,0.04561,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 11:00:00,0.576543739279588,0.04444,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 12:00:00,0.581689536878216,0.04604,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 13:00:00,0.548456260720412,0.04418,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 14:00:00,0.45926243567753,0.04662,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 15:00:00,0.317967409948542,0.0539,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 16:00:00,0.135077186963979,0.05962,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 17:00:00,0,0.06032,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 18:00:00,0,0.05537,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 19:00:00,0,0.04875,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 20:00:00,0,0.05083,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 21:00:00,0,0.05588,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 22:00:00,0,0.06521,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-18 23:00:00,0,0.07793,0.180532753067229,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 00:00:00,0,0.08063,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 01:00:00,0,0.07717,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 02:00:00,0,0.07434,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 03:00:00,0,0.06533,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 04:00:00,0,0.05934,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 05:00:00,0,0.04863,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 06:00:00,0,0.04576,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 07:00:00,0.04073756432247,0.039,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 08:00:00,0.251715265866209,0.02834,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 09:00:00,0.414022298456261,0.01629,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 10:00:00,0.52122641509434,0.01378,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 11:00:00,0.578473413379074,0.01464,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 12:00:00,0.589408233276158,0.01687,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 13:00:00,0.558104631217839,0.01862,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 14:00:00,0.465909090909091,0.01842,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 15:00:00,0.317324185248714,0.01635,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 16:00:00,0.13614922813036,0.01355,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 17:00:00,0,0.01647,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 18:00:00,0,0.02069,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 19:00:00,0,0.02828,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 20:00:00,0,0.03579,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 21:00:00,0,0.048,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 22:00:00,0,0.05573,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-19 23:00:00,0,0.05883,0.164129494671318,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 00:00:00,0,0.06525,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 01:00:00,0,0.07984,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 02:00:00,0,0.09176,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 03:00:00,0,0.09867,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 04:00:00,0,0.12314,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 05:00:00,0,0.15072,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 06:00:00,0,0.18096,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 07:00:00,0.032590051457976,0.20644,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 08:00:00,0.216981132075472,0.19987,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 09:00:00,0.382075471698113,0.17301,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 10:00:00,0.5,0.17661,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 11:00:00,0.566466552315609,0.25055,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 12:00:00,0.536878216123499,0.33951,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 13:00:00,0.468910806174957,0.40289,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 14:00:00,0.36942538593482,0.43904,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 15:00:00,0.251929674099485,0.43036,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 16:00:00,0.105917667238422,0.47001,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 17:00:00,0,0.58442,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 18:00:00,0,0.67912,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 19:00:00,0,0.74761,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 20:00:00,0,0.80911,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 21:00:00,0,0.89181,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 22:00:00,0,0.97806,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-20 23:00:00,0,0.95,0.0742379469255925,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 00:00:00,0,0.95,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 01:00:00,0,0.95,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 02:00:00,0,0.95,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 03:00:00,0,0.95,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 04:00:00,0,0.95,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 05:00:00,0,0.95,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 06:00:00,0,0.95,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 07:00:00,0.0210120068610635,0.95,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 08:00:00,0.125214408233276,0.95,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 09:00:00,0.210334476843911,0.95,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 10:00:00,0.300171526586621,0.95,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 11:00:00,0.362349914236707,0.95,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 12:00:00,0.352058319039451,0.95,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 13:00:00,0.345626072041166,0.95,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 14:00:00,0.290308747855918,0.95,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 15:00:00,0.247427101200686,0.95,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 16:00:00,0.109133790737564,0.99821,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 17:00:00,0,0.93121,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 18:00:00,0,0.88581,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 19:00:00,0,0.82641,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 20:00:00,0,0.7493,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 21:00:00,0,0.68827,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 22:00:00,0,0.64427,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-21 23:00:00,0,0.63049,0.0727957698818109,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 00:00:00,0,0.6408,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 01:00:00,0,0.6484,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 02:00:00,0,0.64154,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 03:00:00,0,0.59972,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 04:00:00,0,0.55306,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 05:00:00,0,0.51593,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 06:00:00,0,0.46956,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 07:00:00,0.0259433962264151,0.41646,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 08:00:00,0.16852487135506,0.33839,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 09:00:00,0.266509433962264,0.312,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 10:00:00,0.339622641509434,0.31706,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 11:00:00,0.39622641509434,0.30161,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 12:00:00,0.381646655231561,0.28206,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 13:00:00,0.340480274442539,0.27041,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 14:00:00,0.282804459691252,0.24709,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 15:00:00,0.22319897084048,0.22197,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 16:00:00,0.0996998284734134,0.19395,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 17:00:00,0,0.18805,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 18:00:00,0,0.20224,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 19:00:00,0,0.2112,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 20:00:00,0,0.23369,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 21:00:00,0,0.23977,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 22:00:00,0,0.23281,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-22 23:00:00,0,0.24068,0.110835044999609,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 00:00:00,0,0.25033,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 01:00:00,0,0.25154,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 02:00:00,0,0.24988,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 03:00:00,0,0.24405,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 04:00:00,0,0.25171,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 05:00:00,0,0.27464,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 06:00:00,0,0.28265,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 07:00:00,0.0201543739279588,0.26869,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 08:00:00,0.219339622641509,0.22148,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 09:00:00,0.353559176672384,0.19558,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 10:00:00,0.467195540308748,0.21179,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 11:00:00,0.534305317324185,0.20752,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 12:00:00,0.534305317324185,0.20164,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 13:00:00,0.461835334476844,0.20217,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 14:00:00,0.358061749571184,0.20339,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 15:00:00,0.26951114922813,0.21932,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 16:00:00,0.112564322469983,0.18801,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 17:00:00,0,0.20827,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 18:00:00,0,0.23511,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 19:00:00,0,0.2327,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 20:00:00,0,0.22157,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 21:00:00,0,0.19662,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 22:00:00,0,0.17703,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-23 23:00:00,0,0.16554,0.313576876399053,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 00:00:00,0,0.18332,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 01:00:00,0,0.18984,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 02:00:00,0,0.18915,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 03:00:00,0,0.17887,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 04:00:00,0,0.17052,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 05:00:00,0,0.16037,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 06:00:00,0,0.14907,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 07:00:00,0.0218696397941681,0.13835,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 08:00:00,0.18696397941681,0.1111,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 09:00:00,0.301457975986278,0.09693,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 10:00:00,0.387435677530017,0.12768,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 11:00:00,0.424957118353345,0.15436,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 12:00:00,0.405017152658662,0.17564,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 13:00:00,0.350343053173242,0.19828,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 14:00:00,0.286234991423671,0.20507,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 15:00:00,0.221698113207547,0.1729,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 16:00:00,0.101843910806175,0.16265,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 17:00:00,0,0.19058,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 18:00:00,0,0.2082,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 19:00:00,0,0.22397,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 20:00:00,0,0.24784,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 21:00:00,0,0.29277,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 22:00:00,0,0.34259,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-24 23:00:00,0,0.39164,0.288073394029363,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 00:00:00,0,0.42578,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 01:00:00,0,0.48592,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 02:00:00,0,0.55146,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 03:00:00,0,0.59593,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 04:00:00,0,0.62464,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 05:00:00,0,0.64668,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 06:00:00,0,0.65177,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 07:00:00,0.0192967409948542,0.65099,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 08:00:00,0.130789022298456,0.63502,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 09:00:00,0.217838765008576,0.62244,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 10:00:00,0.298670668953688,0.6875,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 11:00:00,0.363636363636364,0.78914,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 12:00:00,0.389365351629503,0.86575,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 13:00:00,0.360420240137221,0.91195,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 14:00:00,0.304459691252144,0.94663,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 15:00:00,0.246140651801029,0.91233,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 16:00:00,0.111706689536878,0.8752,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 17:00:00,0,0.90824,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 18:00:00,0,0.92498,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 19:00:00,0,0.92227,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 20:00:00,0,0.91208,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 21:00:00,0,0.89785,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 22:00:00,0,0.88051,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-25 23:00:00,0,0.86365,0.207036712500502,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 00:00:00,0,0.85124,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 01:00:00,0,0.84159,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 02:00:00,0,0.83034,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 03:00:00,0,0.83202,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 04:00:00,0,0.83905,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 05:00:00,0,0.84778,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 06:00:00,0,0.84634,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 07:00:00,0.020368782161235,0.83134,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 08:00:00,0.167667238421955,0.79429,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 09:00:00,0.288807890222985,0.74679,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 10:00:00,0.362993138936535,0.75423,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 11:00:00,0.425385934819897,0.77223,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 12:00:00,0.437392795883362,0.78431,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 13:00:00,0.403945111492281,0.79403,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 14:00:00,0.319682675814751,0.78006,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 15:00:00,0.253859348198971,0.70915,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 16:00:00,0.10270154373928,0.65092,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 17:00:00,0,0.67657,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 18:00:00,0,0.69503,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 19:00:00,0,0.69483,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 20:00:00,0,0.69143,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 21:00:00,0,0.67949,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 22:00:00,0,0.64362,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-26 23:00:00,0,0.60432,0.186265889969378,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 00:00:00,0,0.56327,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 01:00:00,0,0.51763,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 02:00:00,0,0.47565,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 03:00:00,0,0.42836,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 04:00:00,0,0.39108,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 05:00:00,0,0.35985,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 06:00:00,0,0.31858,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 07:00:00,0.0214408233276158,0.27721,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 08:00:00,0.174313893653516,0.22333,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 09:00:00,0.300600343053173,0.19236,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 10:00:00,0.426672384219554,0.19911,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 11:00:00,0.487349914236707,0.20069,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 12:00:00,0.500214408233276,0.20741,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 13:00:00,0.463979416809605,0.21857,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 14:00:00,0.377572898799314,0.23621,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 15:00:00,0.27958833619211,0.2372,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 16:00:00,0.109133790737564,0.19402,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 17:00:00,0,0.19355,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 18:00:00,0,0.19108,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 19:00:00,0,0.18413,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 20:00:00,0,0.18598,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 21:00:00,0,0.19873,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 22:00:00,0,0.21587,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-27 23:00:00,0,0.23237,0.21617656903433,0.86,1,0.3508,0.18,0.96,0.92
2016-11-28 00:00:00,0,0.24163,0.180759064788219,0.86,1,0.3508,0.18,0.96,0.92
2016-11-28 01:00:00,0,0.25703,0.180759064788219,0.86,1,0.3508,0.18,0.96,0.92
2016-11-28 02:00:00,0,0.27576,0.180759064788219,0.86,1,0.3508,0.18,0.96,0.92
2016-11-28 03:00:00,0,0.29091,0.180759064788219,0.86,1,0.3508,0.18,0.96,0.92
2016-11-28 04:00:00,0,0.31251,0.180759064788219,0.86,1,0.3508,0.18,0.96,0.92
2016-11-28 05:00:00,0,0.32965,0.180759064788219,0.86,1,0.3508,0.18,0.96,0.92
2016-11-28 06:00:00,0,0.32745,0.180759064788219,0.86,1,0.3508,0.18,0.96,0.92
2016-11-28 07:00:00,0.0216552315608919,0.32829,0.180759064788219,0.86,1,0.3508,0.18,0.96,0.92
2016-11-28 08:00:00,0.181603773584906,0.31614,0.180759064788219,0.86,1,0.3508,0.18,0.96,0.92
2016-11-28 09:00:00,0.312821612349914,0.30826,0.180759064788219,0.86,1,0.3508,0.18,0.96,0.92
2016-11-28 10:00:00,0.439322469982847,0.30624,0.180759064788219,0.86,1,0.3508,0.18,0.96,0.92
2016-11-28 11:00:00,0.503001715265866,0.29391,0.180759064788219,0.86,1,0.3508,0.18,0.96,0.92
2016-11-28 12:00:00,0.5278730703259,0.2839,0.180759064788219,0.86,1,0.3508,0.18,0.96,0.92
2016-11-28 13:00:00,0.495283018867925,0.28199,0.180759064788219,0.86,1,0.3508,0.18,0.96,0.92
2016-11-28 14:00:00,0.421097770154374,0.28114,0.180759064788219,0.86,1,0.3508,0.18,0.96,0.92
